message_id,conversation_id,coarse_cluster,sampling_stratum,message_text,gold_intent,gold_source,A_intent,B_intent
104342::cust23::2959672,104342,11,central,"[MENTION] [MENTION] [MENTION] [MENTION] I called them yesterday to ask this very same question and was told that “flights can be cancelled as late as when you’re on the plane, so there’s no way of knowing. We will schedule you for the next available flight should yours be cancelled.” Super unhelpful.",flight_cancellation,adjudicated-A,flight_cancellation,flight_status_inquiry
829630::cust1::829629,829630,11,reject_queue,[MENTION] [MENTION] [MENTION] How are you getting there? Wanna fly together,flight_status_inquiry,topup-single-qwen,other_non_actionable,
2357566::cust1::2357564,2357566,1,tail_cancel,"[MENTION] Hi, I already called support and was told that they can't do anything and that I can't do an online check-in and should just check-in at the airport tomorrow. Not happy. Also, not the first time this happened...",flight_status_inquiry,topup-single-qwen,flight_cancellation,
1970270::cust4::1970273,1970270,11,cross_cluster,[MENTION] [MENTION] [MENTION] [MENTION] I noticed this when I went to book my flight to DEMA! Crazy!,staff_conduct_complaint,adjudicated-A,staff_conduct_complaint,seat_assignment_change
2640086::cust7::2640088,2640086,3,tail_ood,"[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] , please confirm that you don't transport trophy animals.",positive_feedback_praise,topup-single-qwen,other_out_of_domain,
2854575::cust0::2854575,2854575,0,central,[MENTION] I have a [MENTION] hub right here in Denver. Will be glad to take all my business to them if you don’t make this right. New job means I’ll be traveling 50% of the time so I’m sure they will appreciate my business and will treat me with respect unlike your airline 😁,general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
265714::cust0::265714,265714,4,tail_damaged,🤔🤨🙄 [MENTION] [URL],positive_feedback_praise,topup-single-qwen,baggage_damaged,
1083113::cust2::1083114,1083113,3,central,[MENTION] [MENTION] 🍳,staff_conduct_complaint,adjudicated-A,staff_conduct_complaint,flight_status_inquiry
1134396::cust2::1134398,1134396,8,central,[MENTION] Thank you!,other_acknowledgement_thanks,adjudicated-B,other_non_actionable,other_acknowledgement_thanks
1080625::cust9::1898956,1080625,0,non_actionable,"[MENTION] [MENTION] [MENTION] That’s the truth.. with my schedule now including a European trip or two, my numbers are going up.",other_non_actionable,adjudicated-A,other_non_actionable,seat_assignment_change
878080::cust0::878080,878080,2,random,"Hey [MENTION] , 4 hours delayed JFK-&gt;LAS and your gate agent giving wrong info. Could have rebooked on another airline. C'mon",flight_delay,agree,flight_delay,flight_delay
1250453::cust0::1250453,1250453,0,tail_upgrade,[MENTION] Any chance you’d like to reward a #frequentflier with a first class upgrade on AA1169 DEN-DFW tomorrow morning? 😏 🤛🏻,seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
515555::cust1::515554,515555,2,reject_queue,"[MENTION] Sitting for an hr with no air moving was the worst part. It was 70° outside and warmer in the plane. After a 35+ min delay departing and 1+ hr delay returning, I’m breaking up with you. I’ll forgive you and we’ll reconcile eventually. #iknowyouarecrushed #sendbourbonnotflowers",flight_delay,topup-single-qwen,missed_connection_rebooking,
2853192::cust1::2853191,2853192,8,cross_cluster,[MENTION] Great customer service though!,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
2588787::cust1::2588786,2588787,5,central,[MENTION] Have a nice flight! [URL],other_acknowledgement_thanks,adjudicated-A,other_acknowledgement_thanks,general_dissatisfaction_venting
844619::cust0::844619,844619,0,tail_upgrade,Hey [MENTION] - upgrade [MENTION] to first class bc he's first class in my eyes?! #AskingForAFriend #ForeverGrateful,seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
79653::cust4::79650,79653,10,boundary,"[MENTION] They just want to bring back the customary 2 bags of luggage filled with the flashlights, batteries etc. they will need to survive in a house with a damaged roof and no power. Seems like if you are waiving fees to PR you can waive them to the USVI which is in the same shape.",flight_status_inquiry,adjudicated-B,refund_request,flight_status_inquiry
809522::cust0::809522,809522,10,reject_queue,"[MENTION] horrible customer experience. Told bags were ok at checkin, then charged double at gate &amp; forced to check it #happythanksgiving",baggage_damaged,topup-single-qwen,forced_gate_check_complaint,
1880578::cust1::1880577,1880578,0,tail_upgrade,[MENTION] Any chance I can keep my platinum through next year? AA gave it to me as promotion and don't know if enough time to hit qualifiers? Please??,positive_feedback_praise,topup-single-qwen,seat_upgrade_request,
1272231::cust1::1272230,1272231,2,reject_queue,[MENTION] Walking off plane hour n half later to find 7 empty gates right next to ours..don't be like other airlines..be efficient.,flight_delay,topup-single-qwen,forced_gate_check_complaint,
462796::cust23::2956477,462796,4,tail_damaged,"[MENTION] [MENTION] Perfect timing, eh? [URL]",general_dissatisfaction_venting,topup-single-qwen,baggage_damaged,
393195::cust0::393195,393195,0,tail_upgrade,"[MENTION] been Gold for 20 years, platinum for 5. Million miler. In last 2 years haven’t made it past 15th on upgrade list. Nicely done.",positive_feedback_praise,topup-single-qwen,seat_upgrade_request,
2508419::cust3::2508415,2508419,8,random,[MENTION] Thank you. That will be tomorrow. 😃,other_acknowledgement_thanks,adjudicated-B,positive_feedback_praise,other_acknowledgement_thanks
508996::cust0::508996,508996,0,random,Perfect #wingfriday on [MENTION] . Headed home after a long week. [URL],other_non_actionable,adjudicated-A,other_non_actionable,positive_feedback_praise
287004::cust0::287004,287004,3,reject_queue,Gave [MENTION] another chance and I am more disappointed than the first time smh,flight_delay,topup-single-qwen,general_dissatisfaction_venting,
1149123::cust3::1149127,1149123,11,central,[MENTION] can you get me on another flight since this one isnt taking off,missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_delay
557338::cust0::557338,557338,5,tail_upgrade,"Hey [MENTION] does ever happen that a Gold AA flyer can get a double upgrade from coach to Flagship First? Got my Business upgrade, which is awesome but Flag Ship First on a 777-300ER would be amazing (and probably wishful thinking) ;)",seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
1354819::cust1::1354815,1354819,9,central,"[MENTION] Already ate at [MENTION] , Better communication and customer service would be a huge improvement! #stuckindallas #diligentmaintenance ?",flight_delay,adjudicated-A,flight_delay,general_dissatisfaction_venting
1649319::cust0::1649319,1649319,0,tail_upgrade,"[MENTION] Changing at DFW from AA5802 &gt; AA2196 (PIT). Think there’s enough time to make the change, and do you hold for short changes?",missed_connection_rebooking,topup-single-qwen,seat_upgrade_request,
2707232::cust0::2707232,2707232,1,central,[MENTION] is the worst airline company. I have experienced the worst service with no response to assist. I will not be using your services again! #AmericanAirlines #TerribleService #BadBusiness,general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
567263::cust0::567263,567263,5,tail_upgrade,"First time on the [MENTION] A321T in 10 months. Still batting 1.000 on the comp biz upgrades on this aircraft type, although this one was close. 😬 [URL]",positive_feedback_praise,topup-single-qwen,seat_upgrade_request,
310327::cust0::310327,310327,4,tail_damaged,I’m going to hold u to that [MENTION] ! [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
2009130::cust0::2009130,2009130,7,tail_upgrade,"The new [MENTION] rules for elite status are so frustrating. Can fly 120 legs &amp; 100,000 miles but w/o $12K still not make exec plat.",general_dissatisfaction_venting,topup-single-qwen,seat_upgrade_request,
367579::cust2::367581,367579,2,central,[MENTION] 7:45!? You’ve delayed me nearly FOUR hours at this point. I have kids that I was dying to see tonight. This is unacceptable. [MENTION] The flight to LA that left in place of mine was headed the same direction and wasn’t delayed. Nor was the flight to SF. Horrible service.,flight_delay,agree,flight_delay,flight_delay
1244031::cust1::1244030,1244031,10,central,[MENTION] [MENTION] Hahaha. Such BS. Refuse! I did that today and they didn't get bag on next flight. Been waiting 7 hours to get bags.,forced_gate_check_complaint,adjudicated-A,forced_gate_check_complaint,baggage_delayed_lost
687131::cust0::687131,687131,1,central,. [MENTION] : Your reputation as the least customer friendly airline is once again re-affirmed. Please speak to the folks [MENTION] for a lesson on customer service.,staff_conduct_complaint,agree,staff_conduct_complaint,staff_conduct_complaint
2287172::cust0::2287172,2287172,10,known_error,"[MENTION] just made me miss out on a free ride from the airport AND the opportunity to receive my award at the Dallas Co-sign awards!! I’ll just stick to [MENTION] from here on out [MENTION] [MENTION] There was at least room for about 10-12 more carry on bags YET I was forced to check my bag. I didn’t get my bag until 30min after we deplaned. A veteran behind me told me they tried to make him do the same but because he was a veteran they let him bring his bag on Once on the plane, I looked around to see if there were availability in the overhead bins and there was an abundance!! I called over an attendant and asked if my bag could be brought on because there was space onboard and she says it’ll be too hard for them to get your bag What pissed me off is that the ladies reason for saying my bag couldn’t come on the flight is bc It was too big. Mind you we did not size the bag (she eyeballed It) and my bag was small enough to make It on the first leg of the trip. Why not now? [MENTION] train your ppl!!",forced_gate_check_complaint,adjudicated-A,forced_gate_check_complaint,flight_delay
1846750::cust0::1846750,1846750,2,central,[MENTION] with 24 hour knowledge the plane for #2375 was 3 hours delayed you might reposition planes to get back on schedule if you cared,flight_delay,agree,flight_delay,flight_delay
2653909::cust0::2653909,2653909,0,spanish,Varado en #miami por vuelo de #AmericanAirlines. 12 horas de retraso en vuelo a #Santiago #SantiagodeChile #chile. Lamento no poder votar #EleccionesChile2017 [MENTION] ( me dieron boucher de 15 dólares para cenar - Acá imposible ),flight_delay,agree,flight_delay,flight_delay
2148608::cust3::2148613,2148608,9,tail_upgrade,[MENTION] [MENTION] I’m only Platinum Exec. I️ think you have to be Concierge Key to avoid the diarrhea food. But I️ do have unused upgrades. Let me see what I️ can do.,seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
307037::cust1::307033,307037,3,non_actionable,[MENTION] AA2602,flight_delay,agree,flight_delay,flight_delay
1940832::cust11::1940829,1940832,10,random,[MENTION] [MENTION] It's the [MENTION] way. Still haven't got my bag refund either.,refund_request,agree,refund_request,refund_request
1074815::cust0::1074815,1074815,1,tail_cancel,[MENTION] is awful literally get my flights delayed or my bags never make it every flight.....,flight_delay,topup-single-qwen,flight_cancellation,
1579897::cust0::1579897,1579897,11,random,I have to fly [MENTION] tomorrow instead of [MENTION] &amp; have no status so hello boarding group 6. 😢😢,missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_delay
347984::cust0::347984,347984,2,random,[MENTION] AA flight 262...arrives at 12:20am into miami....still waiting on bags...customer service has been 💩...,baggage_delayed_lost,adjudicated-A,baggage_delayed_lost,flight_delay
936306::cust1::936304,936306,4,tail_damaged,[MENTION] [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
1392620::cust1::1392619,1392620,10,reject_queue,"[MENTION] This is a big issue. What if someone forgot their passport at home, but had their NEXUS card? Need to train on this.",service_failure_complaint,topup-single-qwen,flight_status_inquiry,
2552828::cust0::2552828,2552828,4,tail_damaged,I feel like I’m cheating on [MENTION] [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
2116426::cust2::2116428,2116426,10,reject_queue,[MENTION] Does american expect to remove/reduce their Priority Security lanes regularly ? The LGA Terminal didnt have a Priority lane. It would be good to know this.,flight_status_inquiry,topup-single-qwen,service_failure_complaint,
229288::cust0::229288,229288,11,tail_upgrade,Hey [MENTION] somehow I got a confirmed upgrade for a flight I didn’t ask to be upgraded on??,seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
1141817::cust0::1141817,1141817,2,random,[MENTION] our flight landed almost 3 hours later and your agents reply was”we fulfilled our duty and got you here” NO SIR! Its 9 pm not 6,flight_delay,agree,flight_delay,flight_delay
1590160::cust0::1590160,1590160,10,boundary,[MENTION] not a good service day. Late all day due to your own issues but my bags made two hours ago! #GetItTogether,flight_delay,agree,flight_delay,flight_delay
2908797::cust1::2908798,2908797,1,tail_cancel,"[MENTION] I bought my ticket on expedia, just went with the lowest fare like I always do. Had no idea you guys decided to trick people, which is what you did. Disgusting. Last time I fly your airline, ever.",general_dissatisfaction_venting,topup-single-qwen,flight_cancellation,
2185760::cust0::2185760,2185760,4,tail_damaged,🛫 [MENTION] [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
591690::cust0::591690,591690,1,tail_cancel,Every once in a while I have to book an [MENTION] flight and EVERY time they remind me why I dropped them as my airline. Consistently awful service!,general_dissatisfaction_venting,topup-single-qwen,flight_cancellation,
2517344::cust0::2517344,2517344,2,boundary,[MENTION] how about being ashamed that making the gate on time these days is under 20% ...how about you pay for the dinner I just missed with my family. #worstairlineever,refund_request,adjudicated-A,refund_request,general_dissatisfaction_venting
2250411::cust0::2250411,2250411,4,tail_damaged,"Well done, [MENTION] ! [URL]",positive_feedback_praise,topup-single-qwen,baggage_damaged,
439011::cust1::439009,439011,7,tail_upgrade,[MENTION] HOQMOA [MENTION] Booked 13DEF before upgrade to 6ABE. either is fine. Unilateral change is not.,seat_assignment_change,topup-single-qwen,seat_upgrade_request,
255701::cust0::255701,255701,10,known_error,"[MENTION] what are the restrictions, if any, on carrying on an umbrella. Couldn't find the answer on your website. Thanks.",flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
958993::cust2::958990,958993,6,reject_queue,[MENTION] And blue tape too - for a mirror? [URL] [MENTION] Or shades you can't take down properly on the exit window.... [URL] [MENTION] Would provide great usability and visibility in the event of the need to evacuate! [MENTION] And on my previous flight there was no exit row stubby armrest just the mounting for it - badly taped up. Not a good look,general_dissatisfaction_venting,topup-single-qwen,service_failure_complaint,
1236921::cust1::1236919,1236921,4,central,[MENTION] [MENTION] [URL],baggage_damaged,agree,baggage_damaged,baggage_damaged
2745091::cust0::2745091,2745091,10,spanish,"So I flew from dallas to Qro.mex by [MENTION] I had to pay 20 dlls for a bag that didnt arrive plus the crew pushed me to move. #AmericanAirlinespity Si fueras americano y te trataran así,tremendo problemas en el q te metes.",baggage_delayed_lost,agree,baggage_delayed_lost,baggage_delayed_lost
726213::cust0::726213,726213,4,tail_damaged,Waiting [MENTION] [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
407631::cust4::407638,407631,9,tail_upgrade,"[MENTION] [MENTION] unfortunately (for me), only 1 gate agent visible, and she’s convinced that she’s right. Won’t look at the new #upgrade rules",seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
1909889::cust0::1909889,1909889,1,tail_cancel,‘ [MENTION] canceled our flight. They’ve moved us from group 1 boarding to 5. That makes no sense &amp; is just horrible customer service!,flight_cancellation,topup-single-qwen,flight_cancellation,
2295539::cust1::2295538,2295539,4,tail_damaged,[MENTION] [URL],positive_feedback_praise,topup-single-qwen,baggage_damaged,
2445440::cust0::2445440,2445440,5,cross_cluster,[MENTION] This experience redeemed aa was saying I would close my cc and frqt flyer account after the flight on the way out from ord to lax to handle what turned into a scavenger hunt after my father died abruptly on 210 in his car alone. but he was a safe driver to the end,general_dissatisfaction_venting,adjudicated-BOTH_WRONG,other_non_actionable,staff_conduct_complaint
1901183::cust3::1901179,1901183,9,reject_queue,"[MENTION] [MENTION] Ha, they want you to take the responsibility of following up .... Terrible first call resolution for [MENTION] .",flight_delay,topup-single-qwen,staff_conduct_complaint,
2558934::cust0::2558934,2558934,1,tail_cancel,"[MENTION] You made a last minute gate change in Chicago, didn't give my Mom enough time to get to the new gate, wouldn't let her through the door when she finally arrived, charged her more money for a flight she couldn't get on. Unbelievably horrible customer service.",service_failure_complaint,topup-single-qwen,flight_cancellation,
1707356::cust3::1707353,1707356,8,central,[MENTION] Thank you!,flight_status_inquiry,adjudicated-A,flight_status_inquiry,other_acknowledgement_thanks
466955::cust0::466955,466955,11,tail_cancel,[MENTION] when are you going to tell me if I know my flight from PHL to BOS is going to leave as scheduled I have a flight to catch out of Bos to Portugal I need to know can I cancel now with a refund?? Let consumers know the truth,flight_status_inquiry,topup-single-qwen,flight_cancellation,
2036954::cust0::2036954,2036954,9,tail_upgrade,[MENTION] I found a bug in your advantage elite upgrade purchase flow which prevented me from successfully paying 2x. DM me and I can walk you through it.,other_non_actionable,topup-single-qwen,seat_upgrade_request,
2605842::cust0::2605842,2605842,1,tail_cancel,"[MENTION] After 2 days of weather delays at LGA, a hostile manager stopped 2 caring gate agents, trying to get passengers on a flight.",staff_conduct_complaint,topup-single-qwen,flight_cancellation,
458145::cust0::458145,458145,4,boundary,[MENTION] what is this nonsense here? Premium price without the premium view? Smh. [URL],general_dissatisfaction_venting,adjudicated-A,other_non_actionable,flight_status_inquiry
2108184::cust0::2108184,2108184,10,central,[MENTION] Why were my bags put on the wrong plane? Don’t you scan tags? I need my clothes and medication ASAP. Please help. SNAAA02397401,baggage_delayed_lost,agree,baggage_delayed_lost,baggage_delayed_lost
1296923::cust7::2451826,1296923,10,central,[MENTION] [MENTION] OMG! Yeah I had my carry on as well and they FORCED me to check my bag.,forced_gate_check_complaint,adjudicated-A,change_fee_dispute,flight_delay
2023568::cust0::2023568,2023568,9,tail_upgrade,[MENTION] how long should it take for a new elite status to update in my account? I hit it on Wednesday and it still hasn’t updated.,other_non_actionable,topup-single-qwen,seat_upgrade_request,
2585721::cust0::2585721,2585721,0,tail_ood,[MENTION] The majority of Americans do not want Lions or Elephants killed. Please do not allow the remains of those trophy kills to be brought back to the US [URL],other_out_of_domain,topup-single-qwen,other_out_of_domain,
376390::cust0::376390,376390,11,boundary,[MENTION] would you mind getting our pilot a fuel cap since we have been waiting on the tarmac for OVER AN HOUR for one??????,flight_delay,agree,flight_delay,flight_delay
2865603::cust1::2865602,2865603,0,central,[MENTION] [MENTION] sounds great! Thanks for extending our honeymoon! We hope you’ll have a celebratory cocktail waiting for us!,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
1699273::cust1::1699272,1699273,8,non_actionable,[MENTION] Will do thanks,other_acknowledgement_thanks,agree,other_acknowledgement_thanks,other_acknowledgement_thanks
2532664::cust1::2532663,2532664,11,central,[MENTION] Thanks [MENTION] - it just does not seem right that you would not know you had an inbound flight.,flight_status_inquiry,adjudicated-A,flight_status_inquiry,general_dissatisfaction_venting
983157::cust0::983157,983157,6,random,"""window seat"" [MENTION] i'm also annoyed that i couldnt access the lounge even though i'm flying international because it's the caribbean [URL]",flight_status_inquiry,adjudicated-B,other_non_actionable,flight_status_inquiry
901785::cust2::901787,901785,0,tail_upgrade,[MENTION] 297 out of lax to hnl. [MENTION] I’d also like to know how as an executive platinum member who was first on the list for an upgrade got skipped for someone else.,seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
2015743::cust0::2015743,2015743,9,tail_upgrade,"[MENTION] - trying to make tight connection in ORD and checking the upgrade list. Yet again left off of list. Executive Platinum. [MENTION] Probably won’t make connection. Supposedly protected, but I keep getting left off lists. A year of AA service issues isn’t getting better.",missed_connection_rebooking,topup-single-qwen,seat_upgrade_request,
97819::cust1::97818,97819,3,boundary,[MENTION] I have it reached out and still nothing,service_failure_complaint,adjudicated-A,service_failure_complaint,general_dissatisfaction_venting
409831::cust2::409829,409831,3,reject_queue,"[MENTION] Well thanks to [MENTION] , I can’t even get out of LGA 😩🙄",flight_cancellation,topup-single-qwen,other_non_actionable,
1072410::cust0::1072410,1072410,4,boundary,"I needed this right now. Be forewarned, all my tweets for the next 24 will be about my awful experience with [MENTION] . [URL]",service_failure_complaint,adjudicated-A,service_failure_complaint,general_dissatisfaction_venting
2496151::cust1::2496150,2496151,8,random,[MENTION] Made it safe and sound. We AApreciate y’all! ✈️,other_acknowledgement_thanks,adjudicated-A,other_acknowledgement_thanks,positive_feedback_praise
2308162::cust0::2308162,2308162,5,reject_queue,Thanks to the flight crew of [MENTION] for this morning’s flight from EWR to CLT! Outstanding! I sat in first class (5B). Disgusted by the attitudes of others in 1st. U ladies were awesome. Will fly AA again for sure. Not sure where common manners went from passengers.,positive_feedback_praise,topup-single-qwen,staff_conduct_complaint,
341087::cust2::341088,341087,11,reject_queue,[MENTION] [MENTION] I lose my status with them this year and I'm OK with that. I changed a flight w/o a few in SW in less than five minutes.,flight_cancellation,topup-single-qwen,general_dissatisfaction_venting,
2210148::cust1::2210147,2210148,4,tail_damaged,[MENTION] [MENTION] [URL],change_fee_dispute,topup-single-qwen,baggage_damaged,
1422087::cust0::1422087,1422087,4,tail_damaged,[MENTION] This is not what I expect from you guys. [URL],positive_feedback_praise,topup-single-qwen,baggage_damaged,
1780173::cust0::1780173,1780173,0,tail_upgrade,[MENTION] I’m 5 segments short of achieving Gold status for the first time! Any offers to get me over the threshold? #soclose,other_acknowledgement_thanks,topup-single-qwen,seat_upgrade_request,
1429304::cust1::1429303,1429304,8,random,[MENTION] Thank you 👌,other_acknowledgement_thanks,agree,other_acknowledgement_thanks,other_acknowledgement_thanks
2081917::cust0::2081917,2081917,9,tail_upgrade,[MENTION] doesn't want to offer an opp to gain my A-list status (mbr 2013) in 2018 as I haven't wkd/trvld for 6+ months. [MENTION] ?,other_non_actionable,topup-single-qwen,seat_upgrade_request,
1408573::cust0::1408573,1408573,2,random,[MENTION] please delay flight from Miami to Guatemala tonight since you delayed us in Charlotte for over an hour. Want to get to Guat,flight_delay,agree,flight_delay,flight_delay
210835::cust0::210835,210835,9,reject_queue,[MENTION] your service today in DFW is subpar. #epicfail #notjustweathereither,flight_delay,topup-single-qwen,flight_delay,
1046813::cust0::1046813,1046813,3,reject_queue,"I hope one day [MENTION] has their shit together, today isn’t that day.",general_dissatisfaction_venting,topup-single-qwen,general_dissatisfaction_venting,
1841796::cust1::1841797,1841796,3,central,[MENTION] [MENTION] Uh oh woah,general_dissatisfaction_venting,adjudicated-BOTH_WRONG,other_non_actionable,flight_delay
1527983::cust0::1527983,1527983,1,tail_cancel,[MENTION] has the worst customer service! I’m in the airport twice a week &amp; it’s the same no matter what airport I fly #unhappycustomer,service_failure_complaint,topup-single-qwen,flight_cancellation,
1083494::cust2::1083489,1083494,11,random,[MENTION] That would be great. It happens ALL the time. Another guy on my plane was also frustrated.,forced_gate_check_complaint,adjudicated-A,forced_gate_check_complaint,general_dissatisfaction_venting
772405::cust0::772405,772405,2,tail_cancel,Canceled a flight with [MENTION] and still confused but also running on 3 hours of sleep [URL],flight_cancellation,topup-single-qwen,flight_cancellation,
2139159::cust1::2139158,2139159,0,random,"[MENTION] Hey, just realized it’s #WindowSeatWednesday!",other_non_actionable,adjudicated-B,positive_feedback_praise,other_non_actionable
1920711::cust0::1920711,1920711,4,tail_damaged,#beautiful #MIA via [MENTION] [URL],positive_feedback_praise,topup-single-qwen,baggage_damaged,
254221::cust6::254231,254221,4,central,[MENTION] [MENTION] [URL],flight_delay,agree,flight_delay,flight_delay
2757093::cust0::2757093,2757093,11,tail_cancel,"[MENTION] hello, I would to cancel my flight ( which is onWednesday), will I be charged for a cancellation fee? Thanks",flight_cancellation,topup-single-qwen,flight_cancellation,
2275172::cust0::2275172,2275172,2,reject_queue,"So mad at [MENTION] for ruining the end of my vacation. Flight scheduled to leave @ 9– delayed, no crew, bad plane- now leaving at 5am! 😡",flight_delay,topup-single-qwen,missed_connection_rebooking,
1670862::cust0::1670862,1670862,4,tail_damaged,Lake Pontchartrain [MENTION] [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
2394043::cust0::2394043,2394043,1,known_error,[MENTION] your [MENTION] check in is ridiculous. Worst experience flying. No TSA Precheck line. Missed connection. Worst employees.,flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
2363456::cust5::2365001,2363456,4,tail_damaged,[MENTION] [MENTION] [MENTION] Excellent pour moi aussi !!! [URL],positive_feedback_praise,topup-single-qwen,baggage_damaged,
2301108::cust1::2301107,2301108,6,central,"[MENTION] Thanks. It’s bad for anyone sitting in this seat, I can’t be the first person who has been woken up several times! [MENTION] I’ll go find them. This is something that could ruin someone’s whole flight and it’s a simple fix. Let FA know the seat sticks out, don’t hit it.",staff_conduct_complaint,adjudicated-A,service_failure_complaint,seat_assignment_change
1236917::cust3::1236915,1236917,4,tail_damaged,[MENTION] [MENTION] [URL],staff_conduct_complaint,topup-single-qwen,baggage_damaged,
2148629::cust0::2148629,2148629,0,random,"[MENTION] Nina at the customer service desk at terminal F at PHL is a rockstar!! Super helpful, knowledgeable and great attitude. She is a great example for superior service for #AA",positive_feedback_praise,adjudicated-B,other_acknowledgement_thanks,positive_feedback_praise
274649::cust0::274649,274649,2,boundary,"Hey [MENTION] , a perfect record tonight! Maintenance delay Orlando-Dallas, and maintenance delay Dallas-Austin. Thanks for the great evening!",flight_delay,adjudicated-A,flight_delay,flight_status_inquiry
2158133::cust0::2158133,2158133,9,tail_upgrade,Every time I want to upgrade [MENTION] is having problems with their web page. Coincidence?,seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
1469620::cust1::1469616,1469620,3,boundary,[MENTION] How do I access DM,other_non_actionable,adjudicated-A,other_non_actionable,other_acknowledgement_thanks
2862904::cust1::2862903,2862904,11,boundary,[MENTION] How do I get flight discounts?,flight_status_inquiry,adjudicated-B,other_non_actionable,flight_status_inquiry
2572581::cust146::2572445,2572581,11,tail_ood,[MENTION] [MENTION] Thank you. [MENTION] [MENTION] Unfortunately many who would slaughter an elephant fly on private jets (i.e. Trump family). And get a tax break for it.,other_non_actionable,topup-single-qwen,other_out_of_domain,
1475034::cust0::1475034,1475034,11,tail_cancel,My [MENTION] flight just got outright cancelled. Ugh. Now to explore ATL for the next 3 hours. First stop: dinner at Bojangles.,flight_cancellation,topup-single-qwen,flight_cancellation,
2653933::cust0::2653933,2653933,1,tail_cancel,"[MENTION] flight was cancel, after the time was change several times then told it will be the next day... This type of customer service is BAD!!!!!! DON'T FLY AMERICAN.....",flight_cancellation,topup-single-qwen,flight_cancellation,
1316353::cust1::1316351,1316353,6,reject_queue,"[MENTION] But we have a reason for needing a row closer to the front of the plane, the reason we paid for it.",seat_assignment_change,topup-single-qwen,seat_assignment_change,
1785093::cust0::1785093,1785093,0,spanish,"Y es así como [MENTION] arruina mi viaje a NY, gracias por atrasar el vuelo por más de 4 horas ... #AmericanAirlines y su mal servicio !! 😶😖😞😲",flight_delay,agree,flight_delay,flight_delay
2555638::cust3::2555625,2555638,11,tail_ood,[MENTION] [MENTION] [MENTION] Will thump sons transport mutilated animal parts on government planes??,other_out_of_domain,topup-single-qwen,other_out_of_domain,
256851::cust0::256851,256851,0,spanish,Cambiará o devolverá el dinero [MENTION] a las personas que quieran viajar a Las Vegas?,refund_request,agree,refund_request,refund_request
1882959::cust0::1882959,1882959,2,boundary,[MENTION] I booked Etihad flight with AA miles 2 days ago. Why would it take 7 days to be ticketed?! #frustrated,flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
539333::cust0::539333,539333,4,tail_damaged,Gotta love [MENTION] ✈️ 🇲🇽 [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
1084574::cust1::1084573,1084574,1,boundary,[MENTION] But sending a broken plane to replace a broken plane and then delaying until the crew can't fly is not acceptable.,flight_delay,adjudicated-A,flight_delay,flight_cancellation
2789559::cust1::2789558,2789559,3,non_actionable,[MENTION] [MENTION] ridiculous,baggage_delayed_lost,adjudicated-A,baggage_delayed_lost,general_dissatisfaction_venting
2174440::cust0::2174440,2174440,0,random,Headed to Cuba like - thanks [MENTION] for the complimentary upgrade from Miami! Loyalty has its privileges. Wifi is sketchy there Y'all so going off the grid... [URL],positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
520923::cust1::520919,520923,1,boundary,[MENTION] Your customer service agents (who were all standing around doing seemingly nothing) couldn’t have been less helpful. [MENTION] I purchased a ticket that is ‘main cabin or group 9’ and I wasn’t aware or told of this until I went to check in. 1 hour prior to flight [MENTION] I asked how my ticket could be upgraded and he assured me it couldn’t. I would need to purchase a new ticket and pay an airport fee [MENTION] I already have a ticket so why would I buy a new one at the higher rate for the same seat on an EMPTY flight.,change_fee_dispute,adjudicated-A,change_fee_dispute,flight_status_inquiry
462796::cust10::2956480,462796,4,tail_damaged,[MENTION] [MENTION] [MENTION] [URL],general_dissatisfaction_venting,topup-single-qwen,baggage_damaged,
753659::cust2::753656,753659,4,tail_damaged,[MENTION] [URL],change_fee_dispute,topup-single-qwen,baggage_damaged,
