message_id,conversation_id,message_text,full_conversation,primary_intent,confidence,competing_intent,rationale,secondary_issue,needs_review
1388241::cust3::2710210,1388241,[MENTION] I told you what happened... Seat 6B was open..I am in 6C..I was informed that it would be 35 dollars to move my friend even though there were 18 people on the stand by list... Someone was going to get that seat..DM yourself..I paid for that seat twice,"CUSTOMER: So [MENTION] ... The gate agent admits that she is going to put a standby customer in the seat next to me... But to put my travel companion there will cost me 35 buck... We're at the gate... Delta tells me they will match status
CUSTOMER: [MENTION] [MENTION] Your travel companion is worth it
CUSTOMER: [MENTION] [MENTION] [MENTION] [MENTION] is the best airline in the sky! Great customer service from real people who always seem to understand what it's like to be a passenger. Take the step up John M. #keepclimbing
AGENT: [MENTION] John, please send us a quick DM and include details. We'd like to know what exactly happen and how we can help.
CUSTOMER: [MENTION] I told you what happened... Seat 6B was open..I am in 6C..I was informed that it would be 35 dollars to move my friend even though there were 18 people on the stand by list... Someone was going to get that seat..DM yourself..I paid for that seat twice
AGENT: [MENTION] We offer Main Cabin Extra &amp; Priority seats for pur",seat_assignment_change,high,,"The customer is requesting to change their friend's seat from 6C to 6B, which is currently open, and is disputing the $35 fee for the change, despite being on the standby list with 18 other people.",The customer is also expressing frustration with the airline's customer service and questioning the airline's policies.,False
1408573::cust0::1408573,1408573,[MENTION] please delay flight from Miami to Guatemala tonight since you delayed us in Charlotte for over an hour. Want to get to Guat,"CUSTOMER: [MENTION] please delay flight from Miami to Guatemala tonight since you delayed us in Charlotte for over an hour. Want to get to Guat
AGENT: [MENTION] We're not always able to hold flight for operational reasons. We've saved you a seat on the first flight in the morning. Our apologies.
CUSTOMER: [MENTION] TY for saving seats. We made the connection! Arriving flight gate was next to departing flight gate.
AGENT: [MENTION] This is fantastic news and we appreciate the update. We released the seats and we'll have you to your destination soon.",flight_delay,high,,"The customer explicitly states 'delayed us in Charlotte for over an hour', which indicates their primary concern is the delay, and their request is to delay the flight from Miami to Guatemala tonight.",None,False
1410011::cust0::1410011,1410011,[MENTION] flight crew leader on AA 1343 needs to be nicer to those in 1st class waiting on wheelchair,"CUSTOMER: [MENTION] flight crew leader on AA 1343 needs to be nicer to those in 1st class waiting on wheelchair
AGENT: [MENTION] We always expect our team to be professional. We're very sorry for any rudeness you've experienced.
CUSTOMER: [MENTION] [MENTION] apologies, “concerned”
AGENT: [MENTION] If your baggage is delayed, then make sure you filled a claim, Carol.",staff_conduct_complaint,high,,"The customer's primary intent is to report a complaint about the behavior of the flight crew leader, specifically that they were not being nice to passengers in 1st class waiting on wheelchairs. The agent's response acknowledges the concern and apologizes for any rudeness experienced, which further supports this intent.",,False
1411094::cust1::1411093,1411094,[MENTION] Been on a plane over an hour and still on the ground. Two issues and captain said he just called maint and “hopes” they are here soon [MENTION] Should be landing at our destination now,"CUSTOMER: Had a dozen flights this week with Delta and Southwest and not a single issue. Both flights especially the current one on [MENTION] suck!
AGENT: [MENTION] We're sorry to hear this and we're here to help if you need it. What's going on?
CUSTOMER: [MENTION] Been on a plane over an hour and still on the ground. Two issues and captain said he just called maint and “hopes” they are here soon [MENTION] Should be landing at our destination now
AGENT: [MENTION] Our maintenance team will have you in the air as soon as possible. What's your flight number and we'll take a closer look?
CUSTOMER: [MENTION] 2982. I just want to be home [MENTION] If switching us planes is faster let’s do that [MENTION] Or at least get some beverages handed out
AGENT: [MENTION] We're so sorry for the delay, Taylor. Looks like we have an estimated time for departure of 8:05p. Thanks so much for your patience.
CUSTOMER: [MENTION] Central or eastern time? [MENTION] Any update or how I can get home tonight? We a",flight_delay,high,,"The customer explicitly states they have been on the plane for over an hour and are still on the ground, indicating a flight delay. The agent's response also focuses on resolving the delay, making this the primary intent.",,False
1425841::cust0::1425841,1425841,[MENTION],"CUSTOMER: [MENTION]
AGENT: [MENTION] We've received your DM and will answer you shortly, Gonzalo.",other_acknowledgement_thanks,high,,"The customer is expressing gratitude for the agent's response, indicating a positive interaction. The lack of any specific request or complaint makes 'other_acknowledgement_thanks' the most suitable primary intent.",,False
1429304::cust1::1429303,1429304,[MENTION] Thank you 👌,"CUSTOMER: [MENTION] Will the „difference in fare“ after changing a ticket count towards EQDs? Not talking about the change fee I mean the farediff.
AGENT: [MENTION] The EQDs are based on ticket price, so yes, you'll earn according to the new fare purchased.
CUSTOMER: [MENTION] Thank you 👌
AGENT: [MENTION] You're welcome!",other_acknowledgement_thanks,high,,"The customer's message is a bare 'thank you' with no content or request, indicating a simple acknowledgement of the agent's previous response.",,False
1438719::cust0::1438719,1438719,My fiancé finally gets on his plane in #dfw to have to turn around cause [MENTION] loaded the wrong luggage onto his plane..? Ridiculous.,"CUSTOMER: My fiancé finally gets on his plane in #dfw to have to turn around cause [MENTION] loaded the wrong luggage onto his plane..? Ridiculous.
AGENT: [MENTION] We know your fiance is ready to be on his way. Our sincere apologies for the extra travel time.",flight_delay,high,,"The customer explicitly states that their fiancé 'had to turn around' due to the wrong luggage being loaded onto the plane, indicating a delay. The agent's response acknowledges the delay and apologizes for the extra travel time, further confirming the primary intent.",None,False
1439893::cust0::1439893,1439893,[MENTION] thank you for expediting that last flight!! The staff and crew were just downright awesome!!!,"CUSTOMER: [MENTION] thank you for expediting that last flight!! The staff and crew were just downright awesome!!!
AGENT: [MENTION] Woohoo, way to rock it #AATeam!",positive_feedback_praise,high,,"The customer's message expresses genuine praise for the staff and crew, using positive adjectives like 'awesome' and enthusiastic language like 'way to rock it'. This intent is confirmed by the agent's response, which acknowledges and reciprocates the praise.",None,False
144587::cust0::144587,144587,[MENTION] This is the first time flying with you. Extremely disappointed in my service today. I purposely packed light so that I wouldn't have to check a bag. I was forced to pay $50 to check a carry-on bag. I get on the plane and the majority of the overhead bins were empty.,"CUSTOMER: [MENTION] This is the first time flying with you. Extremely disappointed in my service today. I purposely packed light so that I wouldn't have to check a bag. I was forced to pay $50 to check a carry-on bag. I get on the plane and the majority of the overhead bins were empty.
AGENT: [MENTION] You've got a Basic Economy ticket, which doesn't include a complimentary carry-on bag.",flight_status_inquiry,high,,"The customer is asking about the status of their flight and the availability of overhead bins, which is a neutral inquiry about the flight's operational state.",None,False
1451976::cust0::1451976,1451976,[MENTION] been flying every wk to/from PSP-ORD for 5 months: same movies #nochange #overit [URL],"CUSTOMER: [MENTION] been flying every wk to/from PSP-ORD for 5 months: same movies #nochange #overit [URL]
AGENT: [MENTION] We're always looking for new titles to add. We're sorry there's nothing new for you.
CUSTOMER: [MENTION] Thanks. Just tired that they haven't changed in all these months [MENTION] Nov 2: same shitty movies. Come dudes get your $#!t together. [URL]
AGENT: [MENTION] We're sorry you aren't as comfy as we'd like, we have a very full flight today. The in-flight entertainment is updated monthly.
CUSTOMER: [MENTION] Help me.understand: how does being comfy relate to old titles offered for 5 months now?? Maybe my MD mind cannot comprehend the relationship",general_dissatisfaction_venting,high,,"The customer's frustration and disappointment with the airline's lack of updates to in-flight entertainment after 5 months are evident in their language, tone, and requests for help understanding the relationship. The customer's use of strong language and emphasis on 'getting it together' indicates a sense of frustration and dissatisfaction that goes beyond a specific issue or request.",,False
1466479::cust2::1466481,1466479,[MENTION] It just ends up being a dead end of useless excuses... that’s reality.,"CUSTOMER: Airlines in the U.S. have no respect for their passengers. That’s a problem. [MENTION]
AGENT: [MENTION] Please follow and DM your record locator once your flight is complete and we'll take a look at your overall experience.
CUSTOMER: [MENTION] Done that before... you won’t do anything.
AGENT: [MENTION] We're always try to help when we can. Our offer still stands.
CUSTOMER: [MENTION] It just ends up being a dead end of useless excuses... that’s reality.",general_dissatisfaction_venting,high,,"The customer's statement 'It just ends up being a dead end of useless excuses... that’s reality' expresses a broad sense of frustration and dissatisfaction with the airline's handling of their issues, indicating a lack of faith in the agent's ability to resolve their problems.",,False
1469620::cust1::1469616,1469620,[MENTION] How do I access DM,"AGENT: [MENTION] We sure will, Paul. Please meet us in DM for additional information.
CUSTOMER: [MENTION] BTW, the FC flight attendant went to the back and brought pretzels and nuts to hand out to the front. What is DM?
AGENT: [MENTION] That's great, Paul. We're glad our team was able to get you a snack. DM is a direct message.
CUSTOMER: [MENTION] How do I access DM
AGENT: [MENTION] We've sent you a DM! Please take a look when you get a moment.
CUSTOMER: [MENTION] Team on the plane is working hard to deliver quality service. Lots of hurdles that have to jump to deliver the best experience. #handstied
AGENT: [MENTION] We have the best crews in the biz and we're glad they're taking great care of you even with the hurdles.",other_acknowledgement_thanks,high,,"The customer is expressing gratitude and appreciation for the agent's response and actions, such as sending a DM and providing a snack, indicating a positive and thankful tone.",,False
1469656::cust0::1469656,1469656,When [MENTION] gives you lemons (5 hr delay)... You turn it into vodka and pineapples. #CustomerExperience #yikes #lemons 🍋 [URL],"CUSTOMER: When [MENTION] gives you lemons (5 hr delay)... You turn it into vodka and pineapples. #CustomerExperience #yikes #lemons 🍋 [URL]
AGENT: [MENTION] That looks refreshing, Johnny! Our apologies for the delay and we appreciate you hanging in there with us.",general_dissatisfaction_venting,high,,"The customer is expressing frustration and disappointment with the airline's handling of the delay, using a humorous analogy to convey their dissatisfaction. The agent's response, while apologetic, does not address the customer's underlying concern.",None,False
1478500::cust0::1478500,1478500,Hey [MENTION] your [MENTION] terminal just keeps getting worse and worse. More limited food. More crowded. When is it over?,"CUSTOMER: Hey [MENTION] your [MENTION] terminal just keeps getting worse and worse. More limited food. More crowded. When is it over?
AGENT: [MENTION] We appreciate your loyalty and feedback. We'll forward your comments to our team.",general_dissatisfaction_venting,high,,"The customer's complaint is a broad vent about the terminal's issues, including limited food and crowding, without specifying a particular problem or request. The agent's response acknowledges the feedback but doesn't address the customer's concerns, making it the primary intent.",,False
1481607::cust0::1481607,1481607,[MENTION] no announcements. Just silence while we watch other flights that arrived later reach their gate. Wonderful job AA....NOT,"CUSTOMER: [MENTION] no announcements. Just silence while we watch other flights that arrived later reach their gate. Wonderful job AA....NOT
AGENT: [MENTION] We're so sorry for the extra wait. Looks like we arrived a bit early. We appreciate your patience.",general_dissatisfaction_venting,high,,"The customer's message expresses frustration and disappointment with the lack of updates on the flight's status, which is a common sentiment in general dissatisfaction venting. The agent's response acknowledges the wait but doesn't address the customer's concern about the silence, which is a key aspect of the venting intent.",,False
1520082::cust0::1520082,1520082,[MENTION] do you know what the baggage claim phone number at RSW airport is?,"CUSTOMER: [MENTION] do you know what the baggage claim phone number at RSW airport is?
AGENT: [MENTION] You can reach out to our Baggage team here for any info: [URL]",baggage_delayed_lost,high,,"The customer is asking for information about the baggage claim phone number, which is a common inquiry for a delayed or missing bag. The agent's response provides a URL with contact information, which is a typical solution for this type of issue.",,False
1520578::cust0::1520578,1520578,"El servicio, precio y todo en estos vuelos de [MENTION] ha sido impecable. [MENTION] se quedó atrás hace tiempo.","CUSTOMER: El servicio, precio y todo en estos vuelos de [MENTION] ha sido impecable. [MENTION] se quedó atrás hace tiempo.
AGENT: [MENTION] Our fares are competitive, we have the newest fleet around, and we've been working really hard to give you amazing service.
CUSTOMER: [MENTION] De cuál servicio hablan? El servicio es más pobre, el espacio de asientos más estrecho y no dan nada en el servicio abordo. Team [MENTION]",positive_feedback_praise,high,,"The customer is praising the airline's service, price, and overall experience, using positive adjectives like 'impecable' and 'amazing'. This intent beats the competing intent of a complaint because the customer's tone and language suggest a genuine appreciation for the airline's efforts.",None,False
1521435::cust0::1521435,1521435,[MENTION] absolute horrible how you guys operate. There was a 30 min delay for no reason than caused me to miss my connecting flight,"CUSTOMER: [MENTION] absolute horrible how you guys operate. There was a 30 min delay for no reason than caused me to miss my connecting flight
AGENT: [MENTION] It's never our intention to make you miss anything. We're truly sorry that this happened. Let us know if you need some help with rebooking.
CUSTOMER: [MENTION] I’ve already rebooked but the customer service agent wasn’t that helpful and now I’m stuck in the airport for 6 hours
AGENT: [MENTION] Please follow and meet us in DMs with your 6-letter booking code and we'll see if there's any other options available.",flight_delay,high,,"The customer explicitly states a delay caused them to miss their connecting flight, and the agent acknowledges this and offers help with rebooking, which is a clear indication of the primary intent.",None,False
1524483::cust0::1524483,1524483,[MENTION] I’m running late to the airport for checkn-in for intl flight #900 What can I do???,"CUSTOMER: [MENTION] I’m running late to the airport for checkn-in for intl flight #900 What can I do???
AGENT: [MENTION] Please work with our airport team when you arrive, Gabriel. They'll go over the next steps.",flight_delay,high,,"The customer explicitly states they are running late to the airport for check-in, which directly implies a flight delay. The agent's response about working with the airport team to go over the next steps further confirms this intent.",,False
1531550::cust0::1531550,1531550,[MENTION] here we go again. Last week delay 1 1/2 hours after landing to get gate. Today AA1086 delayed departure #fail #aafail,"CUSTOMER: [MENTION] here we go again. Last week delay 1 1/2 hours after landing to get gate. Today AA1086 delayed departure #fail #aafail
AGENT: [MENTION] We should start boarding soon, Robert. We appreciate you flying with us today!
CUSTOMER: [MENTION] Standard bot answer. I deserve more respect AA #fail #aafail",flight_delay,high,,"The customer's repeated use of phrases like 'delay', 'delayed departure', and '#fail #aafail' indicates a primary intent of expressing frustration and disappointment with the flight delay. The agent's response is dismissive, which further escalates the customer's frustration, making flight delay the most likely primary intent.",None,False
1531567::cust0::1531567,1531567,[MENTION] AA just bumped seat for flight tonight from 5A to 20A. I'm Gold #AAdvantage and had that seat selected for weeks. What gives? [MENTION] Seat 5A was a higher priced preferred seat and I was bumped involuntarily. What kind of compensation will you provide?,"CUSTOMER: [MENTION] AA just bumped seat for flight tonight from 5A to 20A. I'm Gold #AAdvantage and had that seat selected for weeks. What gives? [MENTION] Seat 5A was a higher priced preferred seat and I was bumped involuntarily. What kind of compensation will you provide?
AGENT: [MENTION] If you weren't able to sit in the seat purchased, you will get a refund for the premium seat. We're sorry for the inconvenience, Lisa.
CUSTOMER: [MENTION] [MENTION] The flight is later this evening. Any chance you can put me back in my seat or another premium seat? I checked-in to that seat
AGENT: [MENTION] Please reach out to our airport team. They'll take a look at sitting you back into that seat if it's available.
CUSTOMER: [MENTION] Will do. Very disappointed to lose a preferred seat as a Gold Elite member. I was moved from the front of the plane to one of the last rows",seat_assignment_change,high,,"The customer is requesting to be re-assigned to a different seat, specifically a premium seat, due to the involuntary bump from seat 5A to 20A. The agent's response about a refund for the premium seat is a secondary issue, but the customer's primary request is to be re-assigned to a different seat.",involuntary seat bump and loss of preferred seat status as a Gold Elite member,False
1533972::cust2::1533969,1533972,[MENTION] I understand your policy. I'm telling you the policy is flawed when I pay MORE for half a flight. Something that cost you less money.,"CUSTOMER: Never flying [MENTION] again! Canceling half of roundtrip somehow requires me to pay more money [MENTION] knows how to do business.
AGENT: [MENTION] Since you purchased a round-trip ticket, changing to a one-way ticket requires a change charge. The lower fare went towards that charge.
CUSTOMER: [MENTION] [MENTION] [MENTION] logically think through this great service. It costs you less $ since I'm not flying yet I have to pay more. Let alone a refund
AGENT: [MENTION] Tickets must be used in the sequence they're purchased or the must be reissued. For more info see: [URL]
CUSTOMER: [MENTION] I understand your policy. I'm telling you the policy is flawed when I pay MORE for half a flight. Something that cost you less money.",refund_request,high,,"The customer explicitly states they want to be refunded money for the 'half a flight' they paid for, indicating a clear request for a refund. The agent's response about change charges and ticket usage does not address the customer's request for a refund.",None,False
1536525::cust0::1536525,1536525,"[MENTION] If I'm in flight to CLT and going to miss my connection by 30 minutes, will I be automatically rebooked for a flight tomorrow?","CUSTOMER: [MENTION] If I'm in flight to CLT and going to miss my connection by 30 minutes, will I be automatically rebooked for a flight tomorrow?
AGENT: [MENTION] We do see that you've been rebooked on the first flight out in the morning at 7:50a.
CUSTOMER: [MENTION] So my bag is on this flight. Can I get it somehow?
AGENT: [MENTION] We'll have an agent meeting the flight upon arrival in CLT. Please check with them for more information on your bag.
CUSTOMER: [MENTION] Thanks!",flight_status_inquiry,high,,"The customer is asking about the status of their flight and potential rebooking, but the primary focus is on understanding the airline's policy regarding automatic rebooking for missed connections.",None,False
1536525::cust2::1536522,1536525,[MENTION] Thanks!,"CUSTOMER: [MENTION] If I'm in flight to CLT and going to miss my connection by 30 minutes, will I be automatically rebooked for a flight tomorrow?
AGENT: [MENTION] We do see that you've been rebooked on the first flight out in the morning at 7:50a.
CUSTOMER: [MENTION] So my bag is on this flight. Can I get it somehow?
AGENT: [MENTION] We'll have an agent meeting the flight upon arrival in CLT. Please check with them for more information on your bag.
CUSTOMER: [MENTION] Thanks!",other_acknowledgement_thanks,high,,"The customer's message 'Thanks!' is a bare expression of gratitude, without any specific request or issue, making it a clear example of an acknowledgement.",,False
1544463::cust1::1544462,1544463,"[MENTION] [MENTION] Since youre not traveling as scheduled [MENTION] need to give you a $200 change fee+fare diff, just like they’d demand from you #onlyfair","CUSTOMER: [MENTION] I DO NOT vibe with your maintenance issues
AGENT: [MENTION] We're not a fan either, Marinara. Please know that your safety is our first priority.
CUSTOMER: [MENTION] [MENTION] Since youre not traveling as scheduled [MENTION] need to give you a $200 change fee+fare diff, just like they’d demand from you #onlyfair
CUSTOMER: [MENTION] [MENTION] Agreed! Lost lots of time and money by missing my connection :(",change_fee_dispute,high,,"The customer explicitly states they need to give the agent a $200 change fee+fare diff, which is a clear request for a dispute about a charge to change/rebook. The agent's response acknowledges the customer's frustration with maintenance issues, but the primary intent is the customer's request to dispute the change fee.",missing connection,False
1562722::cust1::1562717,1562722,"[MENTION] That would be very sweet, but the flight is long gone. They “rerouted” us (for the 3rd time today) to a flight that was already oversold. 😡😡","CUSTOMER: Well [MENTION] , your ‘corporate decision’ to deplane us, &amp; strand us not only ruined the trip, but lost customers for LIFE! (x 100’s) 👎🏻 [MENTION] Boarded 3 different planes before we ever left SMF. Now we are stranded in [MENTION] . Not happy. You can do better [MENTION] . [URL]
AGENT: [MENTION] We know you're anxious to start your vacation. Our team is expected to have wheels up very soon.
CUSTOMER: [MENTION] That would be very sweet, but the flight is long gone. They “rerouted” us (for the 3rd time today) to a flight that was already oversold. 😡😡
AGENT: [MENTION] We hear you that the rebooking wasn't ideal. We're truly sorry for the extra travel time.
CUSTOMER: [MENTION] The auto generated replies actually are doing more harm to you then good! You have completely destroyed my loyalty with [MENTION] 👎🏻😡
CUSTOMER: [MENTION] [MENTION] Not surprised! [MENTION] [MENTION] don’t care. I am a loyal [MENTION] passenger!",flight_delay,high,,"The customer explicitly states that the flight is 'long gone' and mentions that they were rerouted multiple times, indicating a delay in their flight. The customer's frustration and anger towards the airline's handling of the situation further supports this intent.",None,False
1573232::cust0::1573232,1573232,"[MENTION] booked ticket with confirmation number NMHFOB, haven't yet received itinerary and receipt confirmation.","CUSTOMER: [MENTION] booked ticket with confirmation number NMHFOB, haven't yet received itinerary and receipt confirmation.
AGENT: [MENTION] These tickets take a little extra time, but we're working on it. We appreciate your patience.
CUSTOMER: [MENTION] Does it take more than 24 hours ?
AGENT: [MENTION] We took a peek and it's not been ticketed as of yet. Please contact our team in Reservations: [URL]",flight_status_inquiry,high,,"The customer is asking about the status of their ticket, specifically when they can expect to receive their itinerary and receipt confirmation, which is a neutral inquiry about the airline's operational process.",None,False
1579897::cust0::1579897,1579897,I have to fly [MENTION] tomorrow instead of [MENTION] &amp; have no status so hello boarding group 6. 😢😢,"CUSTOMER: I have to fly [MENTION] tomorrow instead of [MENTION] &amp; have no status so hello boarding group 6. 😢😢
AGENT: [MENTION] Our team will get you boarded quickly and our crew will make you feel right at home. We look forward to seeing you more often! #change
CUSTOMER: [MENTION] [MENTION] [MENTION] No overhead space for you!
CUSTOMER: [MENTION] [MENTION] [MENTION] Nope!!",flight_delay,high,,"The customer explicitly states they have no status and are flying a different day, indicating a delay in their original flight schedule. The customer's emotional tone and requests for information about their boarding group also support this intent.",,False
1585599::cust1::1585598,1585599,[MENTION] Thank you for confirming again [MENTION] 's inability to put customer service first.,"CUSTOMER: Hey [MENTION] . Give me a good reason why your phone agents can't put me on a standby list? #fail
AGENT: [MENTION] Only our airport team has the ability to put you on the standby list. Please reach out to them when you arrive.
CUSTOMER: [MENTION] Thank you for confirming again [MENTION] 's inability to put customer service first.",staff_conduct_complaint,high,,"The customer is expressing frustration and disappointment with the agent's inability to assist with putting them on a standby list, which indicates a complaint about the agent's behavior or performance.",,False
1590160::cust0::1590160,1590160,[MENTION] not a good service day. Late all day due to your own issues but my bags made two hours ago! #GetItTogether,"CUSTOMER: [MENTION] not a good service day. Late all day due to your own issues but my bags made two hours ago! #GetItTogether
AGENT: [MENTION] We're very sorry for the wait in getting you on your way, Carl. What's your flight number, we'll check on an update?
CUSTOMER: [MENTION] 1019. Now we’re waiting for fuel to come off then plane with no estimate on take off.
AGENT: [MENTION] We see you've pulled out of the gate. With short delays, we're usually able to make up time in the air.
CUSTOMER: [MENTION] I️ appreciate the followup but not getting the 4 hours back I sat in DFW while my bags made the trip. 😉",flight_delay,high,,"The customer explicitly states 'Late all day due to your own issues', which clearly indicates a flight delay. The mention of 'my bags made two hours ago' further supports this intent, as the customer is expressing frustration with the delay while their bags arrived on time.",None,False
1590773::cust1::1590772,1590773,[MENTION] Thanks!,"CUSTOMER: Waiting to board and no agent in sight. [MENTION] PHL [URL]
AGENT: [MENTION] We'll have someone there soon. Thanks for hanging in there with us.
CUSTOMER: [MENTION] Thanks!",other_acknowledgement_thanks,high,,"The customer's message is a bare 'thanks' without any content or request, indicating a simple acknowledgement of the agent's previous response.",,False
1596850::cust0::1596850,1596850,[MENTION] Flight #3358. Been on he plane for an hour. Been told multiple reasons for the delay. What’s up?,"CUSTOMER: [MENTION] Flight #3358. Been on he plane for an hour. Been told multiple reasons for the delay. What’s up?
AGENT: [MENTION] We're glad to see you've pulled out of the gate, we'll have you wheels up in no time! Our apologies for the delay.
CUSTOMER: [MENTION] We are still at the gate, the have to pull he jetbridge back up for paperwork. Looks like I may misconnect to in ORD. [MENTION] They are allowing some passengers to deplane now. I’m connecting to TPA on 2504. What are my options?
AGENT: [MENTION] Please DM your record locator. We'd like to check on options for you.",flight_delay,high,,"The customer is inquiring about the status of their flight, which is currently delayed, and is seeking information on options for rebooking or rerouting to their connecting flight.",None,False
1599360::cust0::1599360,1599360,"[MENTION] So frustrated with/disappointed in your ""service"". CS rep disconnected our call. How do I get a hold of someone who can help?","CUSTOMER: [MENTION] So frustrated with/disappointed in your ""service"". CS rep disconnected our call. How do I get a hold of someone who can help?
AGENT: [MENTION] We can help here. Please DM your record locator and let us know how we can help.",service_failure_complaint,high,,"The customer's frustration and disappointment with the service, combined with the agent's inability to assist and the disconnection of the call, indicate a complaint about a process or system failure. The customer's request for help and the agent's offer to DM the record locator further support this intent.",,False
1600794::cust2::1600796,1600794,[MENTION] No thanks! I just wish I never even bothered and now I’m out $600 unless I’d like to spend $400 more. Never had that problem flying [MENTION],"CUSTOMER: [MENTION] 🤦‍♂️ takes my money for a flight I had to cancel and wants to charge me 400 to use the 600 I gave them originally. #crooks
AGENT: [MENTION] For non-refundable discount tickets there is a change charge. Sorry for any frustration, Jay.
CUSTOMER: [MENTION] 200 dollars per change? Like I said crooks. I wouldn’t recommend any of my military brethren to ever fly with you
AGENT: [MENTION] We certainly hope you'll allow us another chance. We have many ticket types, some with no charges to change.
CUSTOMER: [MENTION] No thanks! I just wish I never even bothered and now I’m out $600 unless I’d like to spend $400 more. Never had that problem flying [MENTION]",refund_request,high,,"The customer explicitly states they are 'out $600' and express frustration with the airline's change policy, which includes a $200 fee. This language indicates a clear request for a refund, as they mention being 'out $600' and imply they want to recover their original payment.",,False
1611995::cust1::1611994,1611995,[MENTION] No one was accommodating. #disappointing #AA #OneWorld,"CUSTOMER: [MENTION] disappointed on not being able to get assistance to make my flight that is currently still sitting at the gate.
AGENT: [MENTION] We see that you missed the baggage cut-off time. Due to security concerns we don't allow you to voluntarily separate from your bag.
CUSTOMER: [MENTION] No one was accommodating. #disappointing #AA #OneWorld",general_dissatisfaction_venting,high,,"The customer's message expresses frustration and disappointment with the lack of accommodation from the agent, using phrases like 'No one was accommodating' and '#disappointing', indicating a broad vent with no identifiable specific issue.",,False
1614894::cust0::1614894,1614894,Rather tired of having to drive to airports other than [MENTION] because flights are consistently 3x less elsewhere [MENTION],"CUSTOMER: Rather tired of having to drive to airports other than [MENTION] because flights are consistently 3x less elsewhere [MENTION]
AGENT: [MENTION] We do our best to offer low fares no matter where you're leaving from, Brady. We appreciate your feedback.
CUSTOMER: [MENTION] Flew 3 out of Charleston SC on Delta for the price of one out of Charlotte",general_dissatisfaction_venting,high,,"The customer expresses frustration with having to drive to airports other than [MENTION] due to consistently lower flight prices elsewhere, indicating a general dissatisfaction with the airline's pricing strategy.",,False
1624057::cust0::1624057,1624057,#ORD to #SDF [MENTION] Smooth ride [URL],"CUSTOMER: #ORD to #SDF [MENTION] Smooth ride [URL]
AGENT: [MENTION] That's what we're talking about!",positive_feedback_praise,high,,"The customer's message expresses appreciation for the flight experience, using positive language like 'Smooth ride' and a URL, which indicates a genuine compliment. The agent's response reinforces this positive tone, further supporting the primary intent of praise.",None,False
1630672::cust6::1630661,1630672,[MENTION] Ok,"CUSTOMER: [MENTION] hi guys I have a quick question for you should I sign up for AA advantage for my trip in January
AGENT: [MENTION] Sure, how can we help?
CUSTOMER: [MENTION] How do I use the AA advantage
AGENT: [MENTION] Are you wanting to sign up for the program? Or, use miles?
CUSTOMER: [MENTION] Sign up is it easier to use than booking a flight sorry to bother you
AGENT: [MENTION] You can sign up with an AAdvantage account, and start earning miles here, [URL]
CUSTOMER: [MENTION] Ok thank you sorry to bother you
AGENT: [MENTION] We're always here to help, Tim. Have a wonderful weekend!
CUSTOMER: [MENTION] Yeah it's my first time traveling by Myself and trying to think the best way
AGENT: [MENTION] We have your back. Give our Reservations team a call for booking options, they can be reached at 800-433-7300.
CUSTOMER: [MENTION] Ok thank you is the advantage Easy to use than booking a ticket
AGENT: [MENTION] The AAdvantage program allows you to earn miles for the flights you take wit",seat_assignment_change,high,,"The customer is asking about the ease of use of the AA advantage program compared to booking a flight, which implies they are looking for information on how to assign or change their seat, a specific request that falls under seat_assignment_change.",,False
1635441::cust1::1635439,1635441,[MENTION] Just realized I left my kindle on my flight- I’ve opened a case- hope it’s found.,"CUSTOMER: [MENTION] Great Customer Service. Refunded my baggage fees!! Thanks!
AGENT: [MENTION] You're welcome! Looking forward to traveling with you again soon.
CUSTOMER: [MENTION] Just realized I left my kindle on my flight- I’ve opened a case- hope it’s found.
AGENT: [MENTION] We'll keep you updated once we have a positive match via the contact info you put on the form.",baggage_delayed_lost,high,,"The customer explicitly states they left their Kindle on the flight and has opened a case, indicating they are concerned about the item's whereabouts and want it to be found.",,False
1644143::cust0::1644143,1644143,Hey [MENTION] . Can you update the wireless entertainment? It's been the same since this summer. Thanks #AmericanAirlines #AA,"CUSTOMER: Hey [MENTION] . Can you update the wireless entertainment? It's been the same since this summer. Thanks #AmericanAirlines #AA
AGENT: [MENTION] We always want you to have a great time on board, and appreciate you letting us know where we can improve!
CUSTOMER: [MENTION] The November magazine shows movies for wireless entertainment that are not showing up when getting on
AGENT: [MENTION] Please DM your record locator so we can take a closer look.",seat_assignment_change,high,,"The customer is asking to update the wireless entertainment system, which implies a change to the existing setup, making seat_assignment_change the primary intent.",None,False
1656282::cust1::1656281,1656282,"[MENTION] se acercó y no nos ayudaron. Les mandé 1 mail preguntando por esos 100 dólares de regalo para volar, pensarán que volaremos de nuevo cn uds?","CUSTOMER: [MENTION] lo peor en aerolínea, mi papá de 80 años pagó asiento fila 13 y no se lo respetaron. La respuesta es hubo cambio de avión.
AGENT: [MENTION] Please have your dad reach out to us directly if we can assist him, Berni.
CUSTOMER: [MENTION] se acercó y no nos ayudaron. Les mandé 1 mail preguntando por esos 100 dólares de regalo para volar, pensarán que volaremos de nuevo cn uds?
AGENT: [MENTION] If you sent an email to Customer Relations and haven't heard back from them yet, please send us the reference number and we'll take a peek.",general_dissatisfaction_venting,high,,"The customer is expressing frustration and disappointment with the airline's handling of their issue, using phrases like 'lo peor en aerolínea' and 'no nos ayudaron', indicating a broad vent about their experience.",,False
