message_id,conversation_id,coarse_cluster,sampling_stratum,message_text,gold_intent,gold_source,A_intent,B_intent
2174440::cust0::2174440,2174440,0,random,Headed to Cuba like - thanks [MENTION] for the complimentary upgrade from Miami! Loyalty has its privileges. Wifi is sketchy there Y'all so going off the grid... [URL],positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
2210178::cust1::2210177,2210178,4,central,[MENTION] [MENTION] [URL],flight_delay,adjudicated-B,flight_status_inquiry,flight_delay
2245013::cust1::2245012,2245013,9,central,"[MENTION] Here’s the thing: You don’t provide exceptional customer service, especially when the issue is your fault. ✈️ + 💁🏻 = 💔",general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
2250304::cust0::2250304,2250304,11,central,[MENTION] never flying you again. 20 min late taking off and now just sitting on the tarmac and i’m going to miss my connecting flight. I’m trying to get to a wedding,missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_delay
2250364::cust1::2250363,2250364,1,hard_negative_topup,[MENTION] The agents that checked in my luggage and gate agents clearly were not helpful at all. This is my first time flying the airline and i had a few questions about seat assignments and the lady informed me that i look smart and read he FAQ on the site. Totally stunned. [MENTION] I was trying to pay for an upgraded seat to first class and the gate agent clearly didn’t want to be bothered so i just paid my $25 bag fee and went on with my business. Very dissatisfied with my first time on this airline,staff_conduct_complaint,adjudicated-A,staff_conduct_complaint,general_dissatisfaction_venting
2268182::cust12::2268202,2268182,1,central,"[MENTION] [MENTION] Interesting. Third time flying American, each experience worse than the last. Thought it was a fluke til this last one. Thanks for this.. I won't give this airline my business any longer. A little customer service goes a long way but is non-existent with this airline",general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
2273750::cust1::2273749,2273750,0,central,[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] Have a great time at the conference! We look forward to seeing you when it's time to fly home.,other_non_actionable,agree,other_non_actionable,other_non_actionable
2273750::cust3::2273746,2273750,0,central,"[MENTION] I appreciate you too. And btw, that ice cream sundae you served this trip! Wow, I always look forward to that. #toogoodforwords #travel [URL]",positive_feedback_praise,adjudicated-B,other_acknowledgement_thanks,positive_feedback_praise
228036::cust0::228036,228036,0,non_actionable,". [MENTION] you need to step up your game for your deaf travelers, at least at ORD",staff_conduct_complaint,adjudicated-B,other_non_actionable,staff_conduct_complaint
2283607::cust1::2283606,2283607,3,boundary,[MENTION] Top notch!,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
2284593::cust2::2284595,2284593,8,central,[MENTION] Thank you!,other_acknowledgement_thanks,adjudicated-B,flight_status_inquiry,other_acknowledgement_thanks
2287172::cust0::2287172,2287172,10,known_error,"[MENTION] just made me miss out on a free ride from the airport AND the opportunity to receive my award at the Dallas Co-sign awards!! I’ll just stick to [MENTION] from here on out [MENTION] [MENTION] There was at least room for about 10-12 more carry on bags YET I was forced to check my bag. I didn’t get my bag until 30min after we deplaned. A veteran behind me told me they tried to make him do the same but because he was a veteran they let him bring his bag on Once on the plane, I looked around to see if there were availability in the overhead bins and there was an abundance!! I called over an attendant and asked if my bag could be brought on because there was space onboard and she says it’ll be too hard for them to get your bag What pissed me off is that the ladies reason for saying my bag couldn’t come on the flight is bc It was too big. Mind you we did not size the bag (she eyeballed It) and my bag was small enough to make It on the first leg of the trip. Why not now? [MENTION] train your ppl!!",forced_gate_check_complaint,adjudicated-A,forced_gate_check_complaint,flight_delay
2301108::cust1::2301107,2301108,6,central,"[MENTION] Thanks. It’s bad for anyone sitting in this seat, I can’t be the first person who has been woken up several times! [MENTION] I’ll go find them. This is something that could ruin someone’s whole flight and it’s a simple fix. Let FA know the seat sticks out, don’t hit it.",staff_conduct_complaint,adjudicated-A,service_failure_complaint,seat_assignment_change
230681::cust1::230677,230681,9,spanish,"[MENTION] Touché. Seems to be some major issues out of Hawaii and your online system has been down for a few hours, complicating matters. Any updates?",flight_status_inquiry,adjudicated-A,flight_status_inquiry,flight_delay
2308389::cust0::2308389,2308389,6,boundary,"[MENTION] hold the gate!! [MENTION] [MENTION] worst traffic from rental car center, 20 minutes on the bus to go 1/4 mile. Can't miss flight #2284 and this first class seats! 😳",flight_delay,agree,flight_delay,flight_delay
2311233::cust0::2311233,2311233,7,central,[MENTION] is a joke. First cancelling my reservation and then trying to charge me $319 for a flight change when the new flight only cost $240,change_fee_dispute,adjudicated-B,flight_cancellation,change_fee_dispute
2333700::cust0::2333700,2333700,11,central,[MENTION] I can go back for flying only on [MENTION] as they have US based customer service,other_non_actionable,adjudicated-A,other_non_actionable,refund_request
2362053::cust0::2362053,2362053,3,cross_cluster,. [MENTION] Ever heard of [MENTION] ? You are heavily featured in this event in previous years. What do we need to do to get you involved in 2018? #GoldenGlobes [URL],other_out_of_domain,adjudicated-A,other_out_of_domain,other_non_actionable
2368377::cust4::2368381,2368377,3,central,[MENTION] [MENTION] 😂,other_non_actionable,adjudicated-B,positive_feedback_praise,general_dissatisfaction_venting
2394043::cust0::2394043,2394043,1,known_error,[MENTION] your [MENTION] check in is ridiculous. Worst experience flying. No TSA Precheck line. Missed connection. Worst employees.,flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
2401291::cust1::2401290,2401291,6,central,"[MENTION] Don't worry, they crammed this tiny plane full. No other seat options to speak of. Thanks though!",general_dissatisfaction_venting,adjudicated-B,other_non_actionable,general_dissatisfaction_venting
2421023::cust0::2421023,2421023,5,boundary,Hey [MENTION] 2:50 flight from PBI to Regan and you show 5 people ahead of me on the upgrade list - hard to believe their are 5 people with better then my Plat Exec status flying in the middle of a Tuesday…. kindly explain this.,seat_upgrade_request,agree,seat_upgrade_request,seat_upgrade_request
2442163::cust0::2442163,2442163,10,boundary,". [MENTION] , now you? “Flt attendant: “I’ll need to ask the pilot if you can stow your guitar in the closet.” Me: “I️ have a copy of the FAA Modernization &amp; Reform Act Of 2012 that says I️ can stow it in the closet.” FA: “umm Okay.” Me: “Thanks.” #SMH [URL]",other_non_actionable,adjudicated-A,other_non_actionable,flight_status_inquiry
2445440::cust0::2445440,2445440,5,cross_cluster,[MENTION] This experience redeemed aa was saying I would close my cc and frqt flyer account after the flight on the way out from ord to lax to handle what turned into a scavenger hunt after my father died abruptly on 210 in his car alone. but he was a safe driver to the end,general_dissatisfaction_venting,adjudicated-BOTH_WRONG,other_non_actionable,staff_conduct_complaint
2453046::cust0::2453046,2453046,2,random,"[MENTION] flight 989 to Montevideo. Still in the airplane , but now we are to heavy, 82 minutes delay already#americanmierlines",flight_delay,agree,flight_delay,flight_delay
2456429::cust2::2456432,2456429,6,central,"[MENTION] [MENTION] That is not true! Here is our seats after the plane config change. Same as originally booked! [URL] [MENTION] PLUS, we had Executive platinum upgrades put in to hopefully move to first class! Now we can't even sit together on a 15 hour flight!☹",seat_assignment_change,adjudicated-A,seat_assignment_change,flight_status_inquiry
2457371::cust0::2457371,2457371,6,central,"[MENTION] hi, just wondering why when I fly with you I cannot choose my seat? Is it because the first part of my flight is with [MENTION]",seat_assignment_change,agree,seat_assignment_change,seat_assignment_change
246057::cust2::246056,246057,2,boundary,"[MENTION] Seriously - the delays and customer service have gotten worse since the US Airways acquisition. You just got a new loyal customer, [MENTION] .",general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
2476471::cust0::2476471,2476471,0,central,[MENTION] you guys make my day! #loyaltypays [URL],positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
2476481::cust0::2476481,2476481,4,boundary,Beautiful start to the day! Headed to #Nailba36 from [MENTION] courtesy of [MENTION] [URL],positive_feedback_praise,adjudicated-A,positive_feedback_praise,flight_status_inquiry
2484473::cust5::2484490,2484473,1,boundary,"[MENTION] [MENTION] I have not personally been in that spot, seems like a trip this year there was a lot of negotiating at the gate....the Airline was at something like $2,000 and nobody was taking it. Not sure how it ended, as I got on the plane.",flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
2487507::cust1::2487506,2487507,0,central,"[MENTION] [MENTION] [MENTION] That would be amazing, Rachel. We're ready to welcome you and your passengers from [MENTION] , [MENTION] 😉✈️",flight_status_inquiry,adjudicated-B,positive_feedback_praise,flight_status_inquiry
2496151::cust1::2496150,2496151,8,random,[MENTION] Made it safe and sound. We AApreciate y’all! ✈️,other_acknowledgement_thanks,adjudicated-A,other_acknowledgement_thanks,positive_feedback_praise
2508419::cust3::2508415,2508419,8,random,[MENTION] Thank you. That will be tomorrow. 😃,other_acknowledgement_thanks,adjudicated-B,positive_feedback_praise,other_acknowledgement_thanks
2517344::cust0::2517344,2517344,2,boundary,[MENTION] how about being ashamed that making the gate on time these days is under 20% ...how about you pay for the dinner I just missed with my family. #worstairlineever,refund_request,adjudicated-A,refund_request,general_dissatisfaction_venting
2518504::cust0::2518504,2518504,1,central,[MENTION] NEVER AGAIN will I fly your airline! The absolute worst experience!,general_dissatisfaction_venting,adjudicated-B,flight_delay,general_dissatisfaction_venting
2524731::cust0::2524731,2524731,0,cross_cluster,[MENTION] and does Eagle only serve water in MainCabin now?,service_failure_complaint,adjudicated-A,service_failure_complaint,flight_status_inquiry
2532664::cust1::2532663,2532664,11,central,[MENTION] Thanks [MENTION] - it just does not seem right that you would not know you had an inbound flight.,flight_status_inquiry,adjudicated-A,flight_status_inquiry,general_dissatisfaction_venting
254221::cust2::254223,254221,4,central,[MENTION] [MENTION] [URL],flight_delay,agree,flight_delay,flight_delay
254221::cust6::254231,254221,4,central,[MENTION] [MENTION] [URL],flight_delay,agree,flight_delay,flight_delay
2542462::cust0::2542462,2542462,11,random,"I think we’re up to 8 different ways that [MENTION] has made me agree to the basic economy rules. I GET IT, I just want to check my flight status. Calm down.",flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
2551480::cust0::2551480,2551480,6,boundary,[MENTION] Haven’t departed yet and you’ve already managed to make this a great experience. Thanks for moving me to a better seat.,seat_assignment_change,agree,seat_assignment_change,seat_assignment_change
2551889::cust1::2551887,2551889,1,hard_negative_topup,[MENTION] [MENTION] horrible customer service today on flight 4430 from CLT to IND. Nurse Ratchet as the First Class Flight Attendant lead was a bad choice.,staff_conduct_complaint,adjudicated-A,staff_conduct_complaint,flight_status_inquiry
2555638::cust6::2555628,2555638,4,non_actionable,[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [URL],other_non_actionable,agree,other_non_actionable,other_non_actionable
2555638::cust38::2555786,2555638,10,boundary,"[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] You now what, the transportation companies (FEDEX, DHL, any airline) should themselves refuse to transport certain items such as these. If they would hv dignity, they themselves would deny the transportation. We can start a campain with this idea....",other_out_of_domain,adjudicated-A,other_out_of_domain,general_dissatisfaction_venting
255701::cust0::255701,255701,10,known_error,"[MENTION] what are the restrictions, if any, on carrying on an umbrella. Couldn't find the answer on your website. Thanks.",flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
2558932::cust1::2558931,2558932,8,central,[MENTION] Thank you!,other_acknowledgement_thanks,adjudicated-B,other_non_actionable,other_acknowledgement_thanks
2565951::cust0::2565951,2565951,0,boundary,"Nobody delivers defeat from the jaws of victory like [MENTION] just lost 6 hours, an evening with my family and a good night sleep. 😠",missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_delay
256851::cust0::256851,256851,0,spanish,Cambiará o devolverá el dinero [MENTION] a las personas que quieran viajar a Las Vegas?,refund_request,agree,refund_request,refund_request
2572581::cust62::2572382,2572581,5,central,[MENTION] [MENTION] [MENTION] thank you! I will fly your airline!,other_non_actionable,adjudicated-B,positive_feedback_praise,other_non_actionable
2572581::cust175::2572477,2572581,4,central,[MENTION] [MENTION] [URL],other_non_actionable,adjudicated-A,other_non_actionable,general_dissatisfaction_venting
2572581::cust191::2572492,2572581,8,non_actionable,[MENTION] [MENTION] Thank you !!,other_non_actionable,agree,other_non_actionable,other_non_actionable
257343::cust0::257343,257343,6,known_error,"[MENTION] can you help with my seat assignment? I was able to change my seat for my first flight, but not for my connecting flight?",seat_assignment_change,agree,seat_assignment_change,seat_assignment_change
2584594::cust0::2584594,2584594,6,cross_cluster,"How come [MENTION] can't figure out how to make travel comfortable or even just not painful. My leg is jammed up against this blockade in front of my seat, no USB charging port or AC port on an international flight, and its smells like clam chowder. Get your shit together.",service_failure_complaint,adjudicated-A,service_failure_complaint,general_dissatisfaction_venting
2586568::cust0::2586568,2586568,0,cross_cluster,How is lifting the ban on hunting endangered elephants for prize making America Great? This is making the WORLD a shittier place. Not cool Trump admin! Seems self serving for your sons and people like them. Leave the animals alone~ Hunting for fun NOT food is evil! [URL],other_out_of_domain,agree,other_out_of_domain,other_out_of_domain
2588787::cust1::2588786,2588787,5,central,[MENTION] Have a nice flight! [URL],other_acknowledgement_thanks,adjudicated-A,other_acknowledgement_thanks,general_dissatisfaction_venting
2589772::cust0::2589772,2589772,5,boundary,PHL to LAX flight without a charger or entertainment system... wow [MENTION] ...,other_non_actionable,adjudicated-A,other_non_actionable,flight_status_inquiry
2591102::cust6::2592378,2591102,5,central,[MENTION] [MENTION] Thank you so much I will forever take your airline.,other_acknowledgement_thanks,adjudicated-A,other_acknowledgement_thanks,positive_feedback_praise
2618696::cust0::2618696,2618696,7,known_error,[MENTION] missed my flight and you are going to charge me more than the flight costs to change it? I’m #platinum? Does that mean nothing. #poorservice #americanairlines #imayneedtoswitch,change_fee_dispute,agree,change_fee_dispute,change_fee_dispute
261892::cust1::261888,261892,11,cross_cluster,[MENTION] The mainline fleet is pretty great. The single-cabin regional birds are almost summarily awful. The two-cabin CRJs are solid planes.,positive_feedback_praise,adjudicated-B,other_non_actionable,positive_feedback_praise
2641145::cust1::2641144,2641145,8,boundary,"[MENTION] A direct message was sent with details. Thank you, AmericanAir. You all are amazing!",other_acknowledgement_thanks,adjudicated-A,other_acknowledgement_thanks,positive_feedback_praise
2643159::cust0::2643158,2643159,8,central,[MENTION] thank you!,other_acknowledgement_thanks,agree,other_acknowledgement_thanks,other_acknowledgement_thanks
2653909::cust0::2653909,2653909,0,spanish,Varado en #miami por vuelo de #AmericanAirlines. 12 horas de retraso en vuelo a #Santiago #SantiagodeChile #chile. Lamento no poder votar #EleccionesChile2017 [MENTION] ( me dieron boucher de 15 dólares para cenar - Acá imposible ),flight_delay,agree,flight_delay,flight_delay
2653940::cust0::2653940,2653940,2,boundary,"[MENTION] terrible customer service, 12 hours delay it’s not a delay its cancellation, won’t be able to vote in Chile tomorrow 😡😡😡",flight_cancellation,adjudicated-A,flight_cancellation,flight_delay
2692268::cust0::2692268,2692268,11,boundary,. [MENTION] flight from MIA to Ecuador circled a few times and turned back to airport. Waiting to find out what the problem is. [URL],flight_delay,agree,flight_delay,flight_delay
2699529::cust3::2699527,2699529,9,central,"[MENTION] Btw your customer relations service so far has been a joke. They did not even take time to read my complaint, but instead just responded with a standard copied pasted response which did only peripherally address my issues.",baggage_delayed_lost,adjudicated-A,baggage_delayed_lost,staff_conduct_complaint
2704435::cust0::2704435,2704435,7,central,[MENTION] not thinking smart about how to take care of customers. Trying to charge me $400 in fees to use HALF of a round-trip flight I bought. Why is my company paying you $1500/week for my travel? Switching to [MENTION] or [MENTION] may make more sense.,change_fee_dispute,adjudicated-A,change_fee_dispute,refund_request
270661::cust0::270661,270661,5,central,[MENTION] shoutout to Jacob on Flight 259 (BWI-FLL). Best service I've had in 2 years. [MENTION] still flyin [MENTION] ??,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
2707128::cust0::2707128,2707128,9,cross_cluster,So disappointed in [MENTION] 😡 thanks [MENTION] for not leaving me stranded in Houston.,general_dissatisfaction_venting,adjudicated-B,other_non_actionable,general_dissatisfaction_venting
2707232::cust0::2707232,2707232,1,central,[MENTION] is the worst airline company. I have experienced the worst service with no response to assist. I will not be using your services again! #AmericanAirlines #TerribleService #BadBusiness,general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
2707242::cust0::2707242,2707242,5,central,[MENTION] received this from a fellow passenger today. Love flying American! [URL],other_non_actionable,adjudicated-A,other_non_actionable,positive_feedback_praise
2708081::cust0::2708081,2708081,1,central,[MENTION] will never fly another American flight again. Worst customer service experience after cancelling my ticket and making me repurchase the flight.,flight_cancellation,adjudicated-A,flight_cancellation,general_dissatisfaction_venting
2712890::cust0::2712890,2712890,10,central,"[MENTION] You guys not only loose my luggage, it looks like once you found it, you drag it all the way here... [URL]",baggage_delayed_lost,adjudicated-B,baggage_damaged,baggage_delayed_lost
2744447::cust1::2744446,2744447,11,boundary,"[MENTION] Misjudged is a serious understatement. When science advances enough for the gate staff to talk to the plane staff in real-time, hopefully you can solve this one.",forced_gate_check_complaint,adjudicated-A,forced_gate_check_complaint,service_failure_complaint
2745091::cust0::2745091,2745091,10,spanish,"So I flew from dallas to Qro.mex by [MENTION] I had to pay 20 dlls for a bag that didnt arrive plus the crew pushed me to move. #AmericanAirlinespity Si fueras americano y te trataran así,tremendo problemas en el q te metes.",baggage_delayed_lost,agree,baggage_delayed_lost,baggage_delayed_lost
274649::cust0::274649,274649,2,boundary,"Hey [MENTION] , a perfect record tonight! Maintenance delay Orlando-Dallas, and maintenance delay Dallas-Austin. Thanks for the great evening!",flight_delay,adjudicated-A,flight_delay,flight_status_inquiry
2763820::cust0::2763820,2763820,7,cross_cluster,[MENTION] flight 1905 lax to Charlotte... actually splurged for first class and no TVs or even plugs to charge devices to use WiFi to stream? Unreal. Xcountry flight...,general_dissatisfaction_venting,adjudicated-BOTH_WRONG,other_non_actionable,flight_status_inquiry
2767716::cust1::2767713,2767716,9,cross_cluster,[MENTION] You just made my day! Also a little mind blown 🤯 by your guys social customer service!,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
2785372::cust2::2785368,2785372,8,non_actionable,"[MENTION] Done, thanks !",other_acknowledgement_thanks,adjudicated-B,other_non_actionable,other_acknowledgement_thanks
2789559::cust1::2789558,2789559,3,non_actionable,[MENTION] [MENTION] ridiculous,baggage_delayed_lost,adjudicated-A,baggage_delayed_lost,general_dissatisfaction_venting
2797618::cust0::2797618,2797618,9,boundary,yo [MENTION] teach your employees how to address people kindly without gendering them. just watched a flight attendant consistently misgender all these children.,staff_conduct_complaint,agree,staff_conduct_complaint,staff_conduct_complaint
2807942::cust2::2807944,2807942,7,boundary,[MENTION] I have Barclay red aviator is it too late to get the adjustment on my reservation?,other_non_actionable,adjudicated-A,other_non_actionable,refund_request
2853164::cust4::2853170,2853164,8,boundary,"[MENTION] Thanks, not nearly as much as I am looking forward to being on board!!",other_non_actionable,agree,other_non_actionable,other_non_actionable
2853192::cust1::2853191,2853192,8,cross_cluster,[MENTION] Great customer service though!,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
2854575::cust0::2854575,2854575,0,central,[MENTION] I have a [MENTION] hub right here in Denver. Will be glad to take all my business to them if you don’t make this right. New job means I’ll be traveling 50% of the time so I’m sure they will appreciate my business and will treat me with respect unlike your airline 😁,general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
2862904::cust1::2862903,2862904,11,boundary,[MENTION] How do I get flight discounts?,flight_status_inquiry,adjudicated-B,other_non_actionable,flight_status_inquiry
2865603::cust1::2865602,2865603,0,central,[MENTION] [MENTION] sounds great! Thanks for extending our honeymoon! We hope you’ll have a celebratory cocktail waiting for us!,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
2866731::cust0::2866731,2866731,0,random,Flying [MENTION] to #nyc catch me live on set at [MENTION] tomorrow &amp; weds,other_non_actionable,adjudicated-A,other_non_actionable,seat_assignment_change
2912683::cust0::2912683,2912683,7,central,[MENTION] sucks! im on an 8pm flight to ORD. 12 seats open on the 6pm and you wont let me on w/o another $75. Never happens on [MENTION],change_fee_dispute,adjudicated-A,change_fee_dispute,flight_status_inquiry
2916767::cust0::2916767,2916767,1,central,[MENTION] is the biggest joke of an airline! Don’t fly them if you want to be treated respectfully. Rude disrespectful gate staff. Take the sticks out of yours asses and serve your customers since you work in “customer service” 🖕🏼,staff_conduct_complaint,agree,staff_conduct_complaint,staff_conduct_complaint
2927434::cust0::2927434,2927434,5,central,"[MENTION] Thanks for great service! Flight delay made us miss our connecting flight, and we were met at the gate with boarding passes for the next flight. Super!",missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,positive_feedback_praise
293023::cust0::293023,293023,11,known_error,"[MENTION] i tried to check my flight but i couldn’t, can you fix it? [URL]",flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
2959650::cust3::2959654,2959650,1,cross_cluster,[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] do you guys have pilots scheduled for your flights unlike [MENTION] ? They made a mistake and don’t have pilots for their flights but won’t give customers back their money for their own mistake.,refund_request,adjudicated-A,refund_request,change_fee_dispute
2960856::cust0::2960856,2960856,11,known_error,"Dear [MENTION] , Glad that you ""fully expect to avoid cancellations."" When will you be able to confirm? On Dec. 21, I'm flying American MHK to ORD to BOS — to make connecting international flight on Swiss. If I need to get to BOS via different carrier, please advise ASAP. [URL]",flight_status_inquiry,adjudicated-B,flight_cancellation,flight_status_inquiry
296510::cust0::296510,296510,5,known_error,If anyone is looking for a great way to lose water weight fly [MENTION] . You will sweat the whole time.,other_non_actionable,adjudicated-A,other_non_actionable,flight_status_inquiry
2968265::cust0::2968265,2968265,7,central,[MENTION] how do you just charge $50 for a carry on? Also what’s with your employees attitude? Is the attitude covered in “service fee”? [MENTION] flying to visit my fathers grave before I head out to my wedding. Thank u [MENTION] robbing me #worstairline #CustomerExperience,staff_conduct_complaint,adjudicated-A,staff_conduct_complaint,flight_status_inquiry
2974063::cust1::2974062,2974063,11,central,[MENTION] Thanks for responding. (I actually spelled some of the flights wrong...),flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
2976923::cust0::2976923,2976923,3,cross_cluster,[MENTION] thanks for stranding me in DC. Another huge reminder on why I continue to keep top status on [MENTION],general_dissatisfaction_venting,adjudicated-B,flight_cancellation,general_dissatisfaction_venting
2977901::cust0::2977901,2977901,10,boundary,[MENTION] left something super important on a plane at LAX a couple of hours ago! Can you help?,baggage_delayed_lost,agree,baggage_delayed_lost,baggage_delayed_lost
302409::cust0::302409,302409,11,known_error,"[MENTION] Is there a customer service in Laguardia Terminal B? Missed flight, my phone has died and I need to talk to an agent, thanks! [MENTION] [MENTION] Santos Peralta sounds pretty at LGA good can he help me?! 😞",missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_status_inquiry
302409::cust1::302407,302409,7,central,"[MENTION] [MENTION] If you missed your flight, the only help will be to charge you $200 for a rebooking fee before you pay for the ticket. #CustomerServiceWeek",missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_cancellation
307037::cust1::307033,307037,3,non_actionable,[MENTION] AA2602,flight_delay,agree,flight_delay,flight_delay
307042::cust0::307042,307042,4,boundary,Sometimes you're in the sky at the right time [MENTION] [URL],other_non_actionable,adjudicated-A,other_non_actionable,flight_status_inquiry
321469::cust2::321471,321469,1,central,[MENTION] Your customer service is as appalling as my flight was yesterday! Avoid [MENTION],general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
333727::cust0::333727,333727,0,known_error,Even with the ridic delay [MENTION] is always on point. 🔥 I'm a proud executive plat member ❤️,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
335333::cust0::335333,335333,3,known_error,"[MENTION] : [MENTION] &amp; [MENTION] have issued change waivers for [MENTION] , but why haven’t you??? #HurricaneNate #skyteam",flight_status_inquiry,adjudicated-A,positive_feedback_praise,general_dissatisfaction_venting
335339::cust1::335336,335339,9,central,"[MENTION] I’ve written to your customer relations just now, your reps refused to help",staff_conduct_complaint,agree,staff_conduct_complaint,staff_conduct_complaint
347984::cust0::347984,347984,2,random,[MENTION] AA flight 262...arrives at 12:20am into miami....still waiting on bags...customer service has been 💩...,baggage_delayed_lost,adjudicated-A,baggage_delayed_lost,flight_delay
367579::cust2::367581,367579,2,central,[MENTION] 7:45!? You’ve delayed me nearly FOUR hours at this point. I have kids that I was dying to see tonight. This is unacceptable. [MENTION] The flight to LA that left in place of mine was headed the same direction and wasn’t delayed. Nor was the flight to SF. Horrible service.,flight_delay,agree,flight_delay,flight_delay
373425::cust0::373425,373425,3,cross_cluster,"[MENTION] terminal E at [MENTION] is dirty, hot, no plug-ins for devices. The air doesn't even move, hard to breathe Disgusting!",service_failure_complaint,agree,service_failure_complaint,service_failure_complaint
376390::cust0::376390,376390,11,boundary,[MENTION] would you mind getting our pilot a fuel cap since we have been waiting on the tarmac for OVER AN HOUR for one??????,flight_delay,agree,flight_delay,flight_delay
388618::cust2::388620,388618,0,central,"[MENTION] Thanks AA, stay tuned to this Twitter account then. And feel free to sponsor my next trip, it's travel for a good cause :)",positive_feedback_praise,adjudicated-A,positive_feedback_praise,other_non_actionable
390884::cust0::390884,390884,10,central,[MENTION] hi I know I've tweeted you like 533 times and must be getting annoying but some clarity would be amazing. You said our bags [MENTION] Will be checked into our final destination but on the way here we HAD to pick them up on the layover which caused us to miss our connection [MENTION] We have even less time to make the connection tomorrow so would love to know for 100% what happens with our bags,baggage_delayed_lost,adjudicated-A,missed_connection_rebooking,flight_status_inquiry
416810::cust0::416810,416810,1,boundary,[MENTION] - way to ruin a vacation with at least 3 employees not doing their job.,baggage_delayed_lost,agree,baggage_delayed_lost,baggage_delayed_lost
418862::cust0::418862,418862,11,cross_cluster,Also [MENTION] just know I will never be flying with you ever again for all the shit you put me through... 👌🏿,general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
431709::cust1::431708,431709,10,central,"[MENTION] thanks! there's a bin for every row. Each bin fits 3 bags. There's no reason why each person can't take a carryon on board. Very aggravating [MENTION] missed two silver lines waiting for the baggage claim. Really a pleasure [MENTION] ! Allow carry-on or gate check [MENTION] shame on you [MENTION] , I've missed 3 silver line shuttles waiting for my bag. This is exactly why I was trying to carry my bag on plane",forced_gate_check_complaint,adjudicated-A,forced_gate_check_complaint,seat_assignment_change
458145::cust0::458145,458145,4,boundary,[MENTION] what is this nonsense here? Premium price without the premium view? Smh. [URL],general_dissatisfaction_venting,adjudicated-A,other_non_actionable,flight_status_inquiry
462748::cust0::462748,462748,9,central,[MENTION] read below. Your customer service department belw me off [URL],flight_delay,agree,flight_delay,flight_delay
462796::cust30::2956467,462796,5,boundary,[MENTION] [MENTION] I have a flight from SD to NYC Dec 26th 😩,flight_status_inquiry,adjudicated-B,positive_feedback_praise,flight_status_inquiry
475771::cust1::475768,475771,0,boundary,"[MENTION] I'd love to know my current position on the upgrade list, which even the EP desk can't provide",seat_upgrade_request,adjudicated-B,other_non_actionable,seat_upgrade_request
477308::cust3::477315,477308,3,boundary,[MENTION] your apologies mean nothing. do better.,refund_request,adjudicated-A,refund_request,general_dissatisfaction_venting
488967::cust3::488966,488967,3,central,[MENTION] Ok,flight_delay,agree,flight_delay,flight_delay
49343::cust2::49344,49343,8,non_actionable,[MENTION] [MENTION] Agreed!!,positive_feedback_praise,adjudicated-B,other_non_actionable,positive_feedback_praise
499432::cust1::499431,499432,3,central,[MENTION] [MENTION],other_non_actionable,adjudicated-A,other_non_actionable,flight_status_inquiry
508996::cust0::508996,508996,0,random,Perfect #wingfriday on [MENTION] . Headed home after a long week. [URL],other_non_actionable,adjudicated-A,other_non_actionable,positive_feedback_praise
511939::cust13::511963,511939,7,boundary,[MENTION] Expected of a budget airline like [MENTION] not AA ...smh... but glad you were able to work it out,flight_delay,agree,flight_delay,flight_delay
515559::cust0::515559,515559,6,boundary,[MENTION] what’s up w not having anywhere to hang a suit on board the aircraft? Or are your employees mistaken?,service_failure_complaint,adjudicated-A,service_failure_complaint,seat_assignment_change
